a|b|paa|pbb|pab|acore|bcore|sbm_pmat|na|N|taa|tbb
45|79|0.1970593581483651|0.802072183063034|0.0008684587886009735|(0.9823338040227072, 0.4020100502512563)|(0.2413524916749868, 0.10050251256281408)|(0.0036239581630985456, 2.159013774558091e-06, 0.0010787914645273928)|0.2319626324130453|10261|0.9978012987677046|0.9994589085052032
45|81|0.2338785215073132|0.6672430770708745|0.09887840142181233|(0.8172026773542052, 0.4321608040201005)|(0.28644176074398003, 0.21608040201005024)|(0.0027350506088282198, 0.0001406900118908177, 0.00046226931002669823)|0.19045336255307493|11637|0.8254990887127537|0.9310165714381462
45|82|0.18977874727329386|0.7669834839513867|0.043237768775319416|(0.9393592640335303, 0.4271356783919598)|(0.23245634457352435, 0.135678391959799)|(0.002490159092645725, 6.107018736113409e-05, 0.00046664553292484034)|0.16190254409966817|13819|0.8977335544499723|0.972585823660163
45|84|0.8632864348287762|0.13096186178214317|0.005751703389080613|(0.16039970618867128, 0.07035175879396985)|(1.057305674908479, 0.4371859296482412)|(0.0035437305282795583, 3.0201668154292423e-05, 0.0035239269880424588)|0.6812836844683978|3170|0.9966797772896767|0.978512396694215
45|85|0.2845222465353756|0.7047702407002188|0.010707512764405543|(0.8631656465943839, 0.36180904522613067)|(0.3484812397154622, 0.15075376884422112)|(0.003240049026008437, 2.5399414443145176e-05, 0.0013937766338505623)|0.29462866829113254|7801|0.9815308741381914|0.9924608147250353
45|87|0.20111108816422626|0.7675388777596497|0.031350034076123995|(0.9400434156253037, 0.4170854271356784)|(0.2463161408509819, 0.1306532663316583)|(0.002492187919875314, 5.2807942314524104e-05, 0.000703291970341573)|0.198232233231164|10543|0.9276936267505002|0.9799862883662062
45|89|0.2695382742689573|0.6909840374028273|0.03947768832821534|(0.8462837184441637, 0.3869346733668342)|(0.33012369276285203, 0.17587939698492464)|(0.0026660602836646547, 0.00010180105833150705, 0.0018591912544095965)|0.3349391786101409|6483|0.9317649309042223|0.9722270878340242
45|91|0.8215187742044116|0.14362687321097828|0.034854352584610206|(0.17591366618641469, 0.10552763819095477)|(1.0061535216787187, 0.4472361809045226)|(0.003508480505784966, 0.00020598367653995188, 0.004705869372127792)|0.7642209398186315|2879|0.9792272955343704|0.8917929952953476
45|92|0.9339523308126735|0.05666698573753231|0.0093806834497942|(0.0694916508862621, 0.04020100502512563)|(1.1438542549202761, 0.47738693467336685)|(0.0035683839064678926, 0.00010396587373238547, 0.007308371294890313)|0.8396739130434783|2591|0.9950030593514174|0.9235569422776911
45|93|0.9987717502558854|0.0011258955987717503|0.00010235414534288638|(0.0016693455916376606, 0.0)|(1.2232438514056634, 0.49748743718592964)|(0.003649449403626561, 3.088135383855228e-05, 0.12087912087912088)|0.9896797153024911|2224|0.9999487626172056|0.9565217391304348
45|94|0.9579815432947182|0.04064402120557628|0.0013744354997054782|(0.049829697586113095, 0.020100502512562814)|(1.173286552874304, 0.4824120603015075)|(0.0036431450220369577, 2.015838732901368e-05, 0.009230769230769232)|0.8593943139678616|2532|0.9992831541218639|0.9833729216152018
45|95|0.20740788018041018|0.787613820100417|0.004978299719172836|(0.9646293466782844, 0.3969849246231156)|(0.25403551102461824, 0.11055276381909548)|(0.0034091751537608283, 1.5682283898127883e-05, 0.001903079919538186)|0.29129569498271707|8024|0.9881410906142306|0.9968495880230492
45|96|0.6791283764967976|0.31648565859092176|0.0043859649122807015|(0.3876227776352663, 0.16080402010050251)|(0.8317650373029376, 0.3417085427135678)|(0.0036076516979631837, 2.322909492071873e-05, 0.006693217706255199)|0.6740184197770237|3328|0.9967812803351557|0.9931185144729656
45|97|0.41187893114947866|0.5855882477099076|0.002532821140613787|(0.717198064688002, 0.2964824120603015)|(0.5044584313334105, 0.20603015075376885)|(0.003592924622967541, 9.095415455839483e-06, 0.0034653706500192977)|0.47832817337461303|4879|0.996934709308266|0.9978420371169616
45|98|0.08035846785496398|0.9175721799924151|0.0020693521526209046|(1.123793708288832, 0.4623115577889447)|(0.09846121170465721, 0.04020100502512563)|(0.0033942678765819544, 9.275775189651724e-06, 0.001746775443365747)|0.192790294627383|12486|0.9872879209926563|0.99887364646859
46|47|0.10979061491351486|0.8393941901845569|0.05081519490192833|(1.0280470569068432, 0.4723618090452261)|(0.1344657412251881, 0.10552763819095477)|(0.001552150429187261, 8.404831896791512e-05, 0.0006499972968049003)|0.15309740217881776|12251|0.8120714985308521|0.9706203226979538
46|51|0.7278384279475982|0.24268558951965066|0.02947598253275109|(0.2972279453432118, 0.15075376884422112)|(0.8914186931671778, 0.3919597989949749)|(0.0032372956660443276, 0.00011993230487680287, 0.003618246509523329)|0.6256585879873551|3078|0.980152896206998|0.9427480916030534
46|52|0.12633077142043836|0.8670082550526615|0.006660973526900086|(1.061867855880174, 0.44221105527638194)|(0.15472474850815965, 0.07035175879396985)|(0.003090744480813427, 1.645019892086695e-05, 0.0008650628609126723)|0.17517332939961647|10631|0.9743139407244785|0.9961733442354865
46|61|0.04008592000968113|0.9352998124281479|0.024614267562170992|(1.1455036827567835, 0.49246231155778897)|(0.0491016168366881, 0.04522613065326633)|(0.0011411537417440757, 3.3184008557754467e-05, 0.00023893618254417054)|0.05902087475149105|33767|0.7650998960619009|0.9870124065359394
46|62|0.20767931961728472|0.6266337314739541|0.16568694890876118|(0.7674698552602229, 0.47738693467336685)|(0.25436735006204886, 0.271356783919598)|(0.0013572397152616519, 0.0002314489960708705, 0.0007487599935230262)|0.24934383202099739|7891|0.7148469030834634|0.8832330711090545
46|63|0.1560210649502633|0.7949912229373903|0.0489877121123464|(0.9736620052202563, 0.4472361809045226)|(0.19109582264305808, 0.12562814070351758)|(0.0020350967174677607, 9.195569958384884e-05, 0.000859452797845776)|0.20276615726116282|9959|0.8643111831442463|0.9701106747590147
46|64|0.05671611148180465|0.9046348098342144|0.0386490786839809|(1.1079488633272883, 0.49246231155778897)|(0.06950341086154052, 0.06532663316582915)|(0.0011720892145517263, 5.823370746406614e-05, 0.00039764690348520796)|0.08975134154636838|22572|0.7458656766790416|0.9790850762436464
46|65|0.5798450961622139|0.39509181098250806|0.025063092855278045|(0.48389134059879446, 0.22110552763819097)|(0.7101659002523215, 0.3165829145728643)|(0.003138734613699637, 5.9666093623559156e-05, 0.0016561418970704163)|0.4492150557972385|4366|0.9788453063023359|0.9692570452604611
46|66|0.3941239063608418|0.5761409316623315|0.029735161976826675|(0.7056277699753744, 0.3165829145728643)|(0.482702153186205, 0.22613065326633167)|(0.00288861563951186, 5.8765341346604876e-05, 0.0012289800713807162)|0.3397711015736767|5659|0.9636481896364819|0.9748437109277319
46|67|0.1456580184039693|0.84804703722323|0.0062949443728005944|(1.038644527475898, 0.4321608040201005)|(0.178403067083404, 0.08040201005025126)|(0.003317056659747836, 2.1157887429019146e-05, 0.0016838480008520144)|0.24929148735173717|8141|0.9788484136310224|0.9963022879593252
46|68|0.04821149725823438|0.9244144242292188|0.027374078512546755|(1.132175885608974, 0.48743718592964824)|(0.0590723410280857, 0.05025125628140704)|(0.0016067289945841275, 5.3340786985357464e-05, 0.00042144729447247427)|0.08482445801635773|23512|0.778879436784981|0.9854098519307075
46|71|0.01808622388165307|0.9790563377981941|0.002857438320152832|(1.199094233428436, 0.49246231155778897)|(0.022305032038970222, 0.010050251256281407)|(0.002397689617166967, 8.966332956832742e-06, 0.00029099920050564877)|0.044279135671271695|46765|0.9267884534932367|0.9985428445340018
46|72|0.05153154826873505|0.9436226128825|0.004845838848764931|(1.1556974164978837, 0.47738693467336685)|(0.06311636462036009, 0.03015075376884422)|(0.0028235072566299615, 1.3525441268601694e-05, 0.0005369427018179753)|0.09514843155322303|21525|0.9550932568149212|0.9974388976622782
46|73|0.019246318681477918|0.9784091139622029|0.0023445673563191743|(1.198302240358522, 0.49246231155778897)|(0.02372729648138346, 0.010050251256281407)|(0.0025360724902009305, 8.811504491961218e-06, 0.0004197027323927986)|0.05405959074044568|37934|0.9425874671776311|0.9988032809922857
46|74|0.020779739753740104|0.977415769624616|0.0018044906216438971|(1.1970881273189935, 0.49246231155778897)|(0.025629880710510602, 0.010050251256281407)|(0.0030373679308524208, 9.719593755958086e-06, 0.0007764111147021306)|0.07540161280081276|27836|0.958387329013679|0.9990777586663561
46|75|0.01969546458700906|0.9778403783711656|0.002464157041825433|(1.197605958726869, 0.49246231155778897)|(0.024333043409084595, 0.010050251256281407)|(0.002625166740773677, 9.255314705759513e-06, 0.0004141778383645119)|0.05472980758151861|37509|0.9411264612114771|0.9987415859651249
46|76|0.19924632133030268|0.797463811460701|0.0032898672089962913|(0.9766897133475839, 0.4020100502512563)|(0.24404972037193504, 0.10050251256281408)|(0.003424527264110111, 7.1004407695431885e-06, 0.0008650675634507786)|0.2154390420899855|9239|0.9918118207533125|0.9979415397282833
46|77|0.23031224095053882|0.7597747996684167|0.009912959381044487|(0.9305353006077193, 0.3919597989949749)|(0.28207484396087207, 0.12562814070351758)|(0.003206108338381944, 2.8918042036958668e-05, 0.0018591611673067561)|0.30044275774826057|6422|0.9789326873669529|0.9935186648901334
46|78|0.040357166687897704|0.9545898467119192|0.005052986600183194|(1.1691290225628486, 0.4824120603015075)|(0.049427459998907165, 0.02512562814070352)|(0.0025098528606777018, 1.2040683344193558e-05, 0.00034878537173755784)|0.06979751373908955|28754|0.9410849423580169|0.9973603070029503
46|79|0.1435489077800495|0.8548154524911223|0.0016356397288281503|(1.0469343175530295, 0.4271356783919598)|(0.17583278965936727, 0.07537688442211056)|(0.0035136220017004454, 4.535282167950808e-06, 0.0010746917969053022)|0.20495340006903692|9981|0.9943351222420991|0.9990441934753628
46|81|0.17375812198700483|0.71093586250262|0.11530601551037518|(0.870717947157275, 0.4723618090452261)|(0.21281591218042625, 0.20100502512562815)|(0.0014596339250441005, 0.00013896625024155688, 0.0004919168998173299)|0.1683800070896845|11262|0.7508632889895274|0.9249884951679705
46|82|0.13830207921410287|0.8202177034986575|0.04148021728723958|(1.0045578756375462, 0.45226130653266333)|(0.16938479859403463, 0.11055276381909548)|(0.0019958011587360228, 6.029369290761327e-05, 0.0004805786836104889)|0.14164728335420768|13520|0.8695936661650199|0.9753375159322369
46|84|0.8086808923375364|0.17943743937924345|0.011881668283220174|(0.21977056817804652, 0.10050251256281408)|(0.9904285279944893, 0.4170854271356784)|(0.0035280925026711946, 5.411987552428629e-05, 0.003418684961251054)|0.6464344039194339|2886|0.9927072481023962|0.9679529103989536
46|85|0.21316614420062696|0.7757021303819334|0.011131725417439703|(0.9500414072847537, 0.3969849246231156)|(0.26109163200349306, 0.11557788944723618)|(0.0031240257929020295, 2.8554235077171103e-05, 0.001393986520351542)|0.2626921800685765|7525|0.9745539631471191|0.9928758598100229
46|87|0.1464634226931295|0.8182258739564289|0.03531070335044166|(1.0021228279421988, 0.44221105527638194)|(0.17940285473666479, 0.11055276381909548)|(0.0021353604645187813, 6.283412230726584e-05, 0.0007111907088184775)|0.17492818737570892|10223|0.8924233272934702|0.9788781574058214
46|89|0.19995198511538578|0.7741499864958137|0.025898028388800527|(0.9481371042751523, 0.4120603015075377)|(0.24489041516883212, 0.12562814070351758)|(0.002642857284516696, 7.445042559245026e-05, 0.001937383687134727)|0.29646735738359753|6295|0.9391782366622031|0.9835484301427836
46|91|0.7580718508412915|0.17405638926784903|0.06787175989085949|(0.21317829401302651, 0.15577889447236182)|(0.9284447276901415, 0.4472361809045226)|(0.0031350011025161346, 0.0003599308354012777, 0.004742786689218912)|0.7419556388628553|2574|0.9571520849781094|0.8368406668488658
